m1,p
http://dbpedia.org/resource/Cyfe,http://dbpedia.org/resource/CEO
http://dbpedia.org/resource/Daicel,http://dbpedia.org/resource/CEO
http://dbpedia.org/resource/Dolomiti_Energia,http://dbpedia.org/resource/CEO
http://dbpedia.org/resource/EnergyNest,http://dbpedia.org/resource/CEO
http://dbpedia.org/resource/Eskom_Uganda_Limited,http://dbpedia.org/resource/CEO
http://dbpedia.org/resource/Friendly_Grocer,http://dbpedia.org/resource/CEO
http://dbpedia.org/resource/GBK_Dairy_Products_Limited,http://dbpedia.org/resource/CEO
http://dbpedia.org/resource/GTT_Communications,Inc.,http://dbpedia.org/resource/CEO
http://dbpedia.org/resource/Gibson_Energy,http://dbpedia.org/resource/CEO
http://dbpedia.org/resource/Goldbely,http://dbpedia.org/resource/CEO
http://dbpedia.org/resource/GreedyGame,http://dbpedia.org/resource/CEO
http://dbpedia.org/resource/H.B._Fuller,http://dbpedia.org/resource/CEO
http://dbpedia.org/resource/Hansa-Flex,http://dbpedia.org/resource/CEO
http://dbpedia.org/resource/HighTower_Advisors,http://dbpedia.org/resource/CEO
http://dbpedia.org/resource/IDT_Biologika,http://dbpedia.org/resource/CEO
http://dbpedia.org/resource/IQ_Option,http://dbpedia.org/resource/CEO
http://dbpedia.org/resource/Imperial_Pacific,http://dbpedia.org/resource/CEO
http://dbpedia.org/resource/Indivior,http://dbpedia.org/resource/CEO
http://dbpedia.org/resource/Itslearning,http://dbpedia.org/resource/CEO
http://dbpedia.org/resource/JPEGmini,http://dbpedia.org/resource/CEO
http://dbpedia.org/resource/JetSuiteX,http://dbpedia.org/resource/CEO
http://dbpedia.org/resource/Klick2Contact,http://dbpedia.org/resource/CEO
http://dbpedia.org/resource/Lakeside_Dairy_Limited,http://dbpedia.org/resource/CEO
http://dbpedia.org/resource/Langley_Federal_Credit_Union,http://dbpedia.org/resource/CEO
http://dbpedia.org/resource/Larson_Electronics,http://dbpedia.org/resource/CEO
http://dbpedia.org/resource/LeadCrunch,http://dbpedia.org/resource/CEO
http://dbpedia.org/resource/Letshego_Financial_Services_Botswana,http://dbpedia.org/resource/CEO
http://dbpedia.org/resource/Lofra,http://dbpedia.org/resource/CEO
http://dbpedia.org/resource/MMI_Holdings_Limited,http://dbpedia.org/resource/CEO
http://dbpedia.org/resource/Mindgrub_Technologies,http://dbpedia.org/resource/CEO
http://dbpedia.org/resource/Mtandt,http://dbpedia.org/resource/CEO
http://dbpedia.org/resource/NanoHealth,http://dbpedia.org/resource/CEO
http://dbpedia.org/resource/Nemak,http://dbpedia.org/resource/CEO
http://dbpedia.org/resource/New_Artists_Alliance,http://dbpedia.org/resource/CEO
http://dbpedia.org/resource/Nomad_Foods,http://dbpedia.org/resource/CEO
http://dbpedia.org/resource/Nusenda_Credit_Union,http://dbpedia.org/resource/CEO
http://dbpedia.org/resource/Odournet,http://dbpedia.org/resource/CEO
http://dbpedia.org/resource/Paddy_Power_Betfair,http://dbpedia.org/resource/CEO
http://dbpedia.org/resource/PeoplesBank,http://dbpedia.org/resource/CEO
http://dbpedia.org/resource/Phoenix_Metal,http://dbpedia.org/resource/CEO
http://dbpedia.org/resource/Printvenue,http://dbpedia.org/resource/CEO
http://dbpedia.org/resource/Project_X_Engineers,_Inc,http://dbpedia.org/resource/CEO
http://dbpedia.org/resource/Projects.co.id,http://dbpedia.org/resource/CEO
http://dbpedia.org/resource/Purple_WiFi,http://dbpedia.org/resource/CEO
http://dbpedia.org/resource/Real_Insurance_Company_of_Malawi,http://dbpedia.org/resource/CEO
http://dbpedia.org/resource/Remgro,http://dbpedia.org/resource/CEO
http://dbpedia.org/resource/ResDiary,http://dbpedia.org/resource/CEO
http://dbpedia.org/resource/Rick's_Picks,http://dbpedia.org/resource/CEO
http://dbpedia.org/resource/Riga_Shipyard,http://dbpedia.org/resource/CEO
http://dbpedia.org/resource/Röchling_Group,http://dbpedia.org/resource/CEO
http://dbpedia.org/resource/Sigfox,http://dbpedia.org/resource/CEO
http://dbpedia.org/resource/Signarama,http://dbpedia.org/resource/CEO
http://dbpedia.org/resource/Simba_Dickie_Group,http://dbpedia.org/resource/CEO
http://dbpedia.org/resource/Sirius_Minerals_Plc,http://dbpedia.org/resource/CEO
http://dbpedia.org/resource/Smartisan,http://dbpedia.org/resource/CEO
http://dbpedia.org/resource/SourceClear,http://dbpedia.org/resource/CEO
http://dbpedia.org/resource/Spectrum_Telecoms,http://dbpedia.org/resource/CEO
http://dbpedia.org/resource/Stansefabrikken,http://dbpedia.org/resource/CEO
http://dbpedia.org/resource/Strategic_Armory_Corps,http://dbpedia.org/resource/CEO
http://dbpedia.org/resource/Taikisha,http://dbpedia.org/resource/CEO
http://dbpedia.org/resource/Tech_Global,http://dbpedia.org/resource/CEO
http://dbpedia.org/resource/ThousandEyes,http://dbpedia.org/resource/CEO
http://dbpedia.org/resource/Towergate_Insurance,http://dbpedia.org/resource/CEO
http://dbpedia.org/resource/Trustlook,http://dbpedia.org/resource/CEO
http://dbpedia.org/resource/United_Sun_Systems_International,http://dbpedia.org/resource/CEO
http://dbpedia.org/resource/Valmont_Group,http://dbpedia.org/resource/CEO
http://dbpedia.org/resource/Varonis_Systems,http://dbpedia.org/resource/CEO
http://dbpedia.org/resource/Versasec,http://dbpedia.org/resource/CEO
http://dbpedia.org/resource/Vikram_Solar,http://dbpedia.org/resource/CEO
http://dbpedia.org/resource/Virtium_Solid_State_Storage_and_Memory,http://dbpedia.org/resource/CEO
http://dbpedia.org/resource/WPX_Energy,http://dbpedia.org/resource/CEO
http://dbpedia.org/resource/Welk_Resort_Group,http://dbpedia.org/resource/CEO
http://dbpedia.org/resource/Whiting_Petroleum_Corporation,http://dbpedia.org/resource/CEO
http://dbpedia.org/resource/Winmark,http://dbpedia.org/resource/CEO
http://dbpedia.org/resource/XLrator_Media,http://dbpedia.org/resource/CEO
http://dbpedia.org/resource/Yieldify,http://dbpedia.org/resource/CEO
http://dbpedia.org/resource/Young_Poong_Books,http://dbpedia.org/resource/CEO
http://dbpedia.org/resource/Zemingo_Group,http://dbpedia.org/resource/CEO
http://dbpedia.org/resource/Clean_Energy_Finance_Corporation,http://dbpedia.org/resource/CEO
http://dbpedia.org/resource/Unimed_S.A.,http://dbpedia.org/resource/CEO
http://dbpedia.org/resource/Esure,http://dbpedia.org/resource/CEO
http://dbpedia.org/resource/Camargo_Corrêa_Desenvolvimento_Imobiliário,http://dbpedia.org/resource/CEO
http://dbpedia.org/resource/Enodis,http://dbpedia.org/resource/CEO
http://dbpedia.org/resource/Fareway,http://dbpedia.org/resource/CEO
http://dbpedia.org/resource/Hawaiian_Telcom,http://dbpedia.org/resource/CEO
http://dbpedia.org/resource/JBS_USA,http://dbpedia.org/resource/CEO
http://dbpedia.org/resource/Netvibes,http://dbpedia.org/resource/CEO
http://dbpedia.org/resource/SEMATECH,http://dbpedia.org/resource/CEO
http://dbpedia.org/resource/Ukrainian_Railways__1,http://dbpedia.org/resource/CEO
http://dbpedia.org/resource/ANEK_Lines,http://dbpedia.org/resource/CEO
http://dbpedia.org/resource/Garelli_Motorcycles,http://dbpedia.org/resource/CEO
http://dbpedia.org/resource/Nichicon,http://dbpedia.org/resource/CEO
http://dbpedia.org/resource/Scottrade,http://dbpedia.org/resource/CEO
http://dbpedia.org/resource/Sumitomo_Rubber_Industries,http://dbpedia.org/resource/CEO
http://dbpedia.org/resource/Topcon,http://dbpedia.org/resource/CEO
http://dbpedia.org/resource/Karstadt,http://dbpedia.org/resource/CEO
http://dbpedia.org/resource/Celltech,http://dbpedia.org/resource/CEO
http://dbpedia.org/resource/Fresh_Choice,http://dbpedia.org/resource/CEO
http://dbpedia.org/resource/Louis_Dreyfus_Company,http://dbpedia.org/resource/CEO
http://dbpedia.org/resource/Mowlem,http://dbpedia.org/resource/CEO
http://dbpedia.org/resource/Nippon_Suisan_Kaisha,http://dbpedia.org/resource/CEO
http://dbpedia.org/resource/PC_Club,http://dbpedia.org/resource/CEO
http://dbpedia.org/resource/Vietnam_Bank_for_Agriculture_and_Rural_Development,http://dbpedia.org/resource/CEO
http://dbpedia.org/resource/Wavebob,http://dbpedia.org/resource/CEO
http://dbpedia.org/resource/Local_TV_LLC,http://dbpedia.org/resource/CEO
http://dbpedia.org/resource/TeamSite,http://dbpedia.org/resource/CEO
http://dbpedia.org/resource/Energy_Points,http://dbpedia.org/resource/CEO
http://dbpedia.org/resource/Pilmaiquén_S.A.,http://dbpedia.org/resource/CEO
http://dbpedia.org/resource/UserVoice,http://dbpedia.org/resource/CEO
http://dbpedia.org/resource/Vestergaard_Frandsen,http://dbpedia.org/resource/CEO
http://dbpedia.org/resource/Bellamy's_Australia,http://dbpedia.org/resource/CEO
http://dbpedia.org/resource/Equity_Group_Holdings_Limited,http://dbpedia.org/resource/CEO
http://dbpedia.org/resource/Find_a_Crew,http://dbpedia.org/resource/CEO
http://dbpedia.org/resource/Switch.co,http://dbpedia.org/resource/CEO
http://dbpedia.org/resource/Switch_Communications,_Inc.,http://dbpedia.org/resource/CEO
http://dbpedia.org/resource/UberConference,http://dbpedia.org/resource/CEO
http://dbpedia.org/resource/Juno_Therapeutics,http://dbpedia.org/resource/CEO
http://dbpedia.org/resource/Le_Vision_Pictures,http://dbpedia.org/resource/CEO
http://dbpedia.org/resource/Qiwi,http://dbpedia.org/resource/CEO
http://dbpedia.org/resource/Saygus,http://dbpedia.org/resource/CEO
http://dbpedia.org/resource/1000Bulbs.com,http://dbpedia.org/resource/CEO
http://dbpedia.org/resource/Kenya_Women_Microfinance_Bank,http://dbpedia.org/resource/CEO
http://dbpedia.org/resource/Konti_Group,http://dbpedia.org/resource/CEO
http://dbpedia.org/resource/Atwood_Oceanics,http://dbpedia.org/resource/CEO
http://dbpedia.org/resource/Avoiding_Mass_Extinctions_Engine,http://dbpedia.org/resource/CEO
http://dbpedia.org/resource/Balfour_Beatty,http://dbpedia.org/resource/CEO
http://dbpedia.org/resource/Light_S.A.,http://dbpedia.org/resource/CEO
http://dbpedia.org/resource/Linn_Energy,http://dbpedia.org/resource/CEO
http://dbpedia.org/resource/Young_Americans_Bank,http://dbpedia.org/resource/CEO
http://dbpedia.org/resource/Cabot_Oil_&_Gas,http://dbpedia.org/resource/CEO
http://dbpedia.org/resource/Cape_plc,http://dbpedia.org/resource/CEO
http://dbpedia.org/resource/Caruso_Affiliated,http://dbpedia.org/resource/CEO
http://dbpedia.org/resource/Champion_Energy,http://dbpedia.org/resource/CEO
http://dbpedia.org/resource/Chiyoda_Corporation,http://dbpedia.org/resource/CEO
http://dbpedia.org/resource/Clarkson_plc,http://dbpedia.org/resource/CEO
http://dbpedia.org/resource/Corbin_Fisher,http://dbpedia.org/resource/CEO
http://dbpedia.org/resource/Domino_Printing_Sciences,http://dbpedia.org/resource/CEO
http://dbpedia.org/resource/Drury_Hotels,http://dbpedia.org/resource/CEO
http://dbpedia.org/resource/Edoardo_Raffinerie_Garrone,http://dbpedia.org/resource/CEO
http://dbpedia.org/resource/Eland_Oil_&_Gas,http://dbpedia.org/resource/CEO
http://dbpedia.org/resource/Fastway_Couriers,http://dbpedia.org/resource/CEO
http://dbpedia.org/resource/Fireblade_(Company),http://dbpedia.org/resource/CEO
http://dbpedia.org/resource/Forges_de_Zeebrugge,http://dbpedia.org/resource/CEO
http://dbpedia.org/resource/Genii_Capital,http://dbpedia.org/resource/CEO
http://dbpedia.org/resource/Half_Price_Books,http://dbpedia.org/resource/CEO
http://dbpedia.org/resource/Hewitt_Associates,http://dbpedia.org/resource/CEO
http://dbpedia.org/resource/Ingram_Barge_Company,http://dbpedia.org/resource/CEO
http://dbpedia.org/resource/MEC_(media_agency),http://dbpedia.org/resource/CEO
http://dbpedia.org/resource/Mad_Catz,http://dbpedia.org/resource/CEO
http://dbpedia.org/resource/Mountain_Equipment_Co-op,http://dbpedia.org/resource/CEO
http://dbpedia.org/resource/Octopus_Cards_Limited,http://dbpedia.org/resource/CEO
http://dbpedia.org/resource/Orbitz,http://dbpedia.org/resource/CEO
http://dbpedia.org/resource/PDL_BioPharma,http://dbpedia.org/resource/CEO
http://dbpedia.org/resource/Palermo's_Pizza,http://dbpedia.org/resource/CEO
http://dbpedia.org/resource/Paragon_Group_of_Companies,http://dbpedia.org/resource/CEO
http://dbpedia.org/resource/Redland_plc,http://dbpedia.org/resource/CEO
http://dbpedia.org/resource/Ritchie_Bros._Auctioneers,http://dbpedia.org/resource/CEO
http://dbpedia.org/resource/Rowan_Companies,http://dbpedia.org/resource/CEO
http://dbpedia.org/resource/Saudi_Telecom_Company,http://dbpedia.org/resource/CEO
http://dbpedia.org/resource/Scandinavian_Tobacco_Group,http://dbpedia.org/resource/CEO
http://dbpedia.org/resource/Sedgwick_Group,http://dbpedia.org/resource/CEO
http://dbpedia.org/resource/Selective_Insurance,http://dbpedia.org/resource/CEO
http://dbpedia.org/resource/Société_des_alcools_du_Québec,http://dbpedia.org/resource/CEO
http://dbpedia.org/resource/SuperValu_(United_States),http://dbpedia.org/resource/CEO
http://dbpedia.org/resource/TMF_Group,http://dbpedia.org/resource/CEO
http://dbpedia.org/resource/TVN_(Poland),http://dbpedia.org/resource/CEO
http://dbpedia.org/resource/Tate_&_Lyle,http://dbpedia.org/resource/CEO
http://dbpedia.org/resource/Tecnologia_Automotiva_Catarinense,http://dbpedia.org/resource/CEO
http://dbpedia.org/resource/Temasek_Foundation,http://dbpedia.org/resource/CEO
http://dbpedia.org/resource/Thomas_Built_Buses,http://dbpedia.org/resource/CEO
http://dbpedia.org/resource/Tilt.com,http://dbpedia.org/resource/CEO
http://dbpedia.org/resource/Zygo_Corporation,http://dbpedia.org/resource/CEO
http://dbpedia.org/resource/Bear_Republic_Brewing_Company,http://dbpedia.org/resource/CEO
http://dbpedia.org/resource/Icflix,http://dbpedia.org/resource/CEO
http://dbpedia.org/resource/Bahu,http://dbpedia.org/resource/CEO
http://dbpedia.org/resource/CTEEP,http://dbpedia.org/resource/CEO
http://dbpedia.org/resource/Hi-Tec,http://dbpedia.org/resource/CEO
http://dbpedia.org/resource/Cracker_Barrel,http://dbpedia.org/resource/CEO
http://dbpedia.org/resource/Abu_Dhabi_Financial_Group,http://dbpedia.org/resource/CEO
http://dbpedia.org/resource/Benfruit_Plant,http://dbpedia.org/resource/CEO
http://dbpedia.org/resource/Diamond_Trust_Bank_(Tanzania)_Limited,http://dbpedia.org/resource/CEO
http://dbpedia.org/resource/Halogen_Software,http://dbpedia.org/resource/CEO
http://dbpedia.org/resource/Nidec_ASI,http://dbpedia.org/resource/CEO
http://dbpedia.org/resource/Tanin_Industrial_Company,http://dbpedia.org/resource/CEO
http://dbpedia.org/resource/VICIS,http://dbpedia.org/resource/CEO
http://dbpedia.org/resource/UT_Bank,http://dbpedia.org/resource/CEO
http://dbpedia.org/resource/AZ_Electronic_Materials,http://dbpedia.org/resource/CEO
http://dbpedia.org/resource/Access_Bank_Zambia,http://dbpedia.org/resource/CEO
http://dbpedia.org/resource/Actiance,http://dbpedia.org/resource/CEO
http://dbpedia.org/resource/AlgoSec,http://dbpedia.org/resource/CEO
http://dbpedia.org/resource/Alpargatas_S.A.,http://dbpedia.org/resource/CEO
http://dbpedia.org/resource/Altametrics,http://dbpedia.org/resource/CEO
http://dbpedia.org/resource/Anglo_Pacific_Group,http://dbpedia.org/resource/CEO
http://dbpedia.org/resource/Anhanguera_Educacional,http://dbpedia.org/resource/CEO
http://dbpedia.org/resource/Aon_Hewitt,http://dbpedia.org/resource/CEO
http://dbpedia.org/resource/Apricus_Biosciences,http://dbpedia.org/resource/CEO
http://dbpedia.org/resource/ArmSwissBank,http://dbpedia.org/resource/CEO
http://dbpedia.org/resource/AustralianSuper,http://dbpedia.org/resource/CEO
http://dbpedia.org/resource/Austrian_Student_Aid_Foundation,http://dbpedia.org/resource/CEO
http://dbpedia.org/resource/AvePoint,http://dbpedia.org/resource/CEO
http://dbpedia.org/resource/BLRT_Grupp,http://dbpedia.org/resource/CEO
http://dbpedia.org/resource/B_Communications,http://dbpedia.org/resource/CEO
http://dbpedia.org/resource/Banco_Itaú_Chile,http://dbpedia.org/resource/CEO
http://dbpedia.org/resource/Banco_Itaú_Paraguay,http://dbpedia.org/resource/CEO
http://dbpedia.org/resource/Banco_Pan,http://dbpedia.org/resource/CEO
http://dbpedia.org/resource/Banco_do_Nordeste,http://dbpedia.org/resource/CEO
http://dbpedia.org/resource/Bankia,http://dbpedia.org/resource/CEO
http://dbpedia.org/resource/Barnes_Group,http://dbpedia.org/resource/CEO
http://dbpedia.org/resource/Beam_Suntory,http://dbpedia.org/resource/CEO
http://dbpedia.org/resource/Benefis_Health_System,http://dbpedia.org/resource/CEO
http://dbpedia.org/resource/Boyner,http://dbpedia.org/resource/CEO
http://dbpedia.org/resource/Bradesco_Seguros,http://dbpedia.org/resource/CEO
http://dbpedia.org/resource/CALSTAR,http://dbpedia.org/resource/CEO
http://dbpedia.org/resource/CDS_Holding,http://dbpedia.org/resource/CEO
http://dbpedia.org/resource/CKD_Galbraith,http://dbpedia.org/resource/CEO
http://dbpedia.org/resource/Calatrava_Capital_S.A.,http://dbpedia.org/resource/CEO
http://dbpedia.org/resource/Cancer_Council_Victoria,http://dbpedia.org/resource/CEO
http://dbpedia.org/resource/Candu_Energy_Inc.,http://dbpedia.org/resource/CEO
http://dbpedia.org/resource/Capital_Bank_(Haiti),http://dbpedia.org/resource/CEO
http://dbpedia.org/resource/Carahsoft,http://dbpedia.org/resource/CEO
http://dbpedia.org/resource/CareFusion,http://dbpedia.org/resource/CEO
http://dbpedia.org/resource/Cavotec,http://dbpedia.org/resource/CEO
http://dbpedia.org/resource/China_Automotive_Systems,http://dbpedia.org/resource/CEO
http://dbpedia.org/resource/Citibank_Uganda,http://dbpedia.org/resource/CEO
http://dbpedia.org/resource/CityGrid_Media,http://dbpedia.org/resource/CEO
http://dbpedia.org/resource/Currensee,http://dbpedia.org/resource/CEO
http://dbpedia.org/resource/DAPD_News_Agency,http://dbpedia.org/resource/CEO
http://dbpedia.org/resource/Denki_Kagaku_Kogyo,http://dbpedia.org/resource/CEO
http://dbpedia.org/resource/Digital_Revolution_Studios,http://dbpedia.org/resource/CEO
http://dbpedia.org/resource/Digital_Surf,http://dbpedia.org/resource/CEO
http://dbpedia.org/resource/Docsity,http://dbpedia.org/resource/CEO
http://dbpedia.org/resource/Dohwa,http://dbpedia.org/resource/CEO
http://dbpedia.org/resource/Edge_Therapeutics,http://dbpedia.org/resource/CEO
http://dbpedia.org/resource/Edifice_Technologies,http://dbpedia.org/resource/CEO
http://dbpedia.org/resource/Eletrobras_CGTEE,http://dbpedia.org/resource/CEO
http://dbpedia.org/resource/Elizabeth_Arden,_Inc.,http://dbpedia.org/resource/CEO
http://dbpedia.org/resource/Exillon_Energy,http://dbpedia.org/resource/CEO
http://dbpedia.org/resource/FIMALAC,http://dbpedia.org/resource/CEO
http://dbpedia.org/resource/FORCE_America,_Inc.,http://dbpedia.org/resource/CEO
http://dbpedia.org/resource/Fast_Lane_Ventures,http://dbpedia.org/resource/CEO
